,Postcode (single space),GEOWD18 code,Geographical Ward 2018 name,STATWD18 code,Statistical Ward 2018 name [Bestfit] ,LSOA11 code,LSOA11 local name,IMD2019 LSOA England Rank,IMD2019 England % Rank,IMD2019 England Deprivation Decile,IMD2019 LSOA Bristol Rank,IMD2019 Bristol Deprivation Decile
235,BS1 3RU,E05010885,Ashley,E05010885,Ashley,E01014489,Lower Montpelier,5787,0.17619656558275484,2,67,3
236,BS1 3RW,E05010892,Central,E05010892,Central,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
237,BS1 3RZ,E05010895,Cotham,E05010895,Cotham,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
238,BS1 3SB,E05010892,Central,E05010892,Central,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
239,BS1 3SF,E05010892,Central,E05010892,Central,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
240,BS1 3SG,E05010895,Cotham,E05010895,Cotham,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
241,BS1 3SQ,E05010895,Cotham,E05010895,Cotham,E01033367,Stokes Croft West,1223,0.03723663378394836,1,16,1
242,BS1 3TB,E05010892,Central,E05010892,Central,E01033342,St James Barton,12787,0.3893252953355255,4,138,6
243,BS1 3XA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
244,BS1 3XB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
245,BS1 3XD,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
246,BS1 3XE,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
247,BS1 3XX,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
248,BS1 4AA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
249,BS1 4AG,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
250,BS1 4AJ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
251,BS1 4AN,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
252,BS1 4AP,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
253,BS1 4AQ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
254,BS1 4AR,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
255,BS1 4AU,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
256,BS1 4AW,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
257,BS1 4AX,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
258,BS1 4AY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
259,BS1 4AZ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
260,BS1 4BA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
261,BS1 4BB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
262,BS1 4BE,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
263,BS1 4BH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
264,BS1 4BQ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
265,BS1 4BS,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
266,BS1 4BY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
267,BS1 4DA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
268,BS1 4DH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
269,BS1 4DJ,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
270,BS1 4DT,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
271,BS1 4DZ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
272,BS1 4ED,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
273,BS1 4EF,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
274,BS1 4EP,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
275,BS1 4EQ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
276,BS1 4ER,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
277,BS1 4ES,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
278,BS1 4EX,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
279,BS1 4GB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
280,BS1 4HJ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
281,BS1 4HL,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
282,BS1 4HQ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
283,BS1 4HU,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
284,BS1 4HW,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
285,BS1 4HX,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
286,BS1 4JA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
287,BS1 4JE,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
288,BS1 4JP,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
289,BS1 4JQ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
290,BS1 4JZ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
291,BS1 4LF,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
292,BS1 4LH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
293,BS1 4LJ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
294,BS1 4LU,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
295,BS1 4LW,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
296,BS1 4LY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
297,BS1 4ND,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
298,BS1 4NH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
299,BS1 4NT,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
300,BS1 4PB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
301,BS1 4PH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
302,BS1 4PR,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
303,BS1 4PS,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
304,BS1 4QA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
305,BS1 4QD,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
306,BS1 4QF,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
307,BS1 4QH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
308,BS1 4QP,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
309,BS1 4QS,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
310,BS1 4QY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
311,BS1 4QZ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
312,BS1 4RB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
313,BS1 4RD,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
314,BS1 4RE,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
315,BS1 4RG,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
316,BS1 4RH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
317,BS1 4RJ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
318,BS1 4RL,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
319,BS1 4RN,E05010892,Central,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
320,BS1 4RR,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
321,BS1 4RW,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
322,BS1 4SB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
323,BS1 4SL,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
324,BS1 4SP,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
325,BS1 4SR,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
326,BS1 4SS,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
327,BS1 4ST,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
328,BS1 4SY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
329,BS1 4TB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
330,BS1 4TN,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
331,BS1 4TR,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
332,BS1 4TT,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
333,BS1 4TY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
334,BS1 4TZ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
335,BS1 4UA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
336,BS1 4UB,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
337,BS1 4UD,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
338,BS1 4UH,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
339,BS1 4UL,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
340,BS1 4UR,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
341,BS1 4UT,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
342,BS1 4UX,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
343,BS1 4UZ,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
344,BS1 4XE,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
345,BS1 4XG,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
346,BS1 4XJ,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
347,BS1 4XP,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
348,BS1 5AA,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
349,BS1 5AD,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
350,BS1 5AE,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
351,BS1 5AF,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033344,Brandon Hill,10883,0.3313542808427719,4,120,5
352,BS1 5AG,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033350,Spike Island,15252,0.464377055169894,5,156,6
353,BS1 5AH,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033344,Brandon Hill,10883,0.3313542808427719,4,120,5
354,BS1 5AJ,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
355,BS1 5AL,E05010905,Hotwells and Harbourside,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
356,BS1 5AN,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
357,BS1 5AP,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
358,BS1 5AQ,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
359,BS1 5AR,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
360,BS1 5AS,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033344,Brandon Hill,10883,0.3313542808427719,4,120,5
361,BS1 5AT,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
362,BS1 5AU,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
363,BS1 5AW,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
364,BS1 5AX,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
365,BS1 5AY,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
366,BS1 5AZ,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
367,BS1 5BA,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
368,BS1 5BB,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
369,BS1 5BD,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
370,BS1 5BE,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033344,Brandon Hill,10883,0.3313542808427719,4,120,5
371,BS1 5BF,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
372,BS1 5BG,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
373,BS1 5BJ,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
374,BS1 5BL,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
375,BS1 5BN,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
376,BS1 5BQ,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
377,BS1 5BS,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
378,BS1 5BT,E05010892,Central,E05010892,Central,E01014542,University,18266,0.5561441968091585,6,175,7
379,BS1 5BU,E05010892,Central,E05010892,Central,E01014540,City Centre and Queens Square,12154,0.3700523687735964,4,135,6
380,BS1 5BW,E05010905,Hotwells and Harbourside,E05010905,Hotwells and Harbourside,E01033345,The Centre,18522,0.5639386189258312,6,178,7
381,BS1 5BY,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
382,BS1 5BZ,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
383,BS1 5DB,E05010905,Hotwells and Harbourside,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
384,BS1 5DD,E05010905,Hotwells and Harbourside,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
385,BS1 5DE,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
386,BS1 5DG,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
387,BS1 5DH,E05010892,Central,E05010892,Central,E01033345,The Centre,18522,0.5639386189258312,6,178,7
